event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
3151649,1,107.6,35.0,115.0,0.5468,0.1731,0.8192,-0.8353,0.1789,0.5198
3151649,2,301.3,40.0,95.0,-0.5492,-0.334,0.766,0.6973,0.322,0.6403
3151649,3,291.4,55.0,115.0,-0.7629,-0.2983,0.5736,0.638,-0.2043,0.7424
3151649,4,138.8,55.0,160.0,0.5394,0.6165,0.5736,-0.8364,0.4712,0.2802
3151649,5,156.5,65.0,135.0,0.3619,0.8309,0.4226,-0.7676,0.0084,0.6409
3151649,6,294.7,45.0,120.0,-0.6424,-0.2955,0.7071,0.7653,-0.1983,0.6124
3151649,7,306.0,65.0,100.0,-0.7332,-0.5327,0.4226,0.4388,0.1042,0.8925
3151649,8,147.6,20.0,105.0,0.1833,0.2888,0.9397,-0.7049,-0.6277,0.3304
3151649,9,137.0,40.0,105.0,0.4387,0.4698,0.766,-0.6942,-0.3641,0.6209
3151649,10,110.0,30.0,105.0,0.4698,0.171,0.866,-0.8746,-0.0429,0.483
3151649,11,102.0,25.0,95.0,0.4134,0.0879,0.9063,-0.9013,-0.1025,0.421
3151649,12,155.5,50.0,170.0,0.3182,0.6968,0.6428,-0.9422,0.3076,0.133
3151649,13,171.3,60.0,-170.0,0.1311,0.856,0.5,-0.9603,0.235,-0.1504
3151649,14,273.5,45.0,110.0,-0.7058,-0.0435,0.7071,0.6843,-0.3005,0.6645
3151649,15,150.0,25.0,100.0,0.2113,0.366,0.9063,-0.5967,-0.6861,0.4162
3151649,16,150.0,30.0,160.0,0.25,0.433,0.866,-0.9619,0.2133,0.171
3151649,17,150.0,25.0,135.0,0.2113,0.366,0.9063,-0.9328,-0.2014,0.2988
3151649,18,152.6,40.0,110.0,0.2957,0.5707,0.766,-0.6349,-0.4818,0.604
3151649,19,152.6,40.0,135.0,0.2957,0.5707,0.766,-0.877,-0.1556,0.4545
3151649,20,174.7,45.0,175.0,0.0652,0.7041,0.7071,-0.9976,0.0306,0.0616
3151649,21,153.9,60.0,145.0,0.3814,0.7775,0.5,-0.8617,0.1033,0.4967
3151649,22,283.2,35.0,95.0,-0.5585,-0.1307,0.8192,0.8144,0.1011,0.5714
3151649,23,125.3,45.0,100.0,0.5771,0.4085,0.7071,-0.6687,-0.2606,0.6964
3151649,24,148.1,60.0,130.0,0.4581,0.7349,0.5,-0.7481,0.015,0.6634
3151649,25,339.2,65.0,120.0,-0.3214,-0.8474,0.4226,0.5973,0.1649,0.7849
3151649,26,162.0,50.0,160.0,0.2367,0.7286,0.6428,-0.9616,0.0813,0.262
3151649,27,151.0,55.0,150.0,0.3969,0.7166,0.5736,-0.8965,0.1688,0.4096
3151649,28,144.8,40.0,140.0,0.3707,0.5251,0.766,-0.9098,0.0395,0.4132
3151649,29,148.1,60.0,145.0,0.4581,0.7349,0.5,-0.8469,0.1899,0.4967
3151649,30,137.0,40.0,125.0,0.4387,0.4698,0.766,-0.8475,-0.0671,0.5265
3151649,31,160.2,35.0,120.0,0.1939,0.5398,0.8192,-0.7104,-0.4986,0.4967
3151649,32,308.8,45.0,125.0,-0.5509,-0.4433,0.7071,0.8109,-0.0837,0.5792
3151649,33,293.2,60.0,110.0,-0.7958,-0.3415,0.5,0.5666,-0.129,0.8138
3151649,34,160.6,45.0,125.0,0.235,0.6669,0.7071,-0.7335,-0.3557,0.5792
3151649,35,121.3,40.0,115.0,0.5492,0.334,0.766,-0.8128,0.0004,0.5826
3151649,36,286.4,50.0,100.0,-0.735,-0.2158,0.6428,0.6563,0.0117,0.7544
3151649,37,132.4,45.0,145.0,0.5226,0.4764,0.7071,-0.8516,0.3321,0.4056
3151649,38,160.6,45.0,165.0,0.235,0.6669,0.7071,-0.9718,0.1484,0.183
3151649,39,116.3,35.0,100.0,0.514,0.2545,0.8192,-0.8,-0.2023,0.5649
3151649,40,309.1,40.0,105.0,-0.4986,-0.4057,0.766,0.7373,0.2662,0.6209
3151649,41,162.0,50.0,130.0,0.2367,0.7286,0.6428,-0.7635,-0.2697,0.5868
3151649,42,157.1,55.0,145.0,0.3185,0.7547,0.5736,-0.8826,0.0154,0.4698
3151649,43,292.9,50.0,100.0,-0.7056,-0.2982,0.6428,0.6507,0.0865,0.7544
3151649,44,285.3,55.0,105.0,-0.7903,-0.2155,0.5736,0.6026,-0.1039,0.7912
3151649,45,273.5,45.0,105.0,-0.7058,-0.0435,0.7071,0.6977,-0.2163,0.683
3151649,46,138.8,55.0,120.0,0.5394,0.6165,0.5736,-0.7034,-0.0446,0.7094
3151649,47,155.5,50.0,175.0,0.3182,0.6968,0.6428,-0.9294,0.3629,0.0668
3151649,48,315.8,55.0,100.0,-0.5715,-0.5869,0.5736,0.5185,0.2836,0.8067
3151649,49,304.8,60.0,115.0,-0.7108,-0.4947,0.5,0.6134,-0.088,0.7849
3151649,50,146.5,45.0,120.0,0.3906,0.5894,0.7071,-0.7551,-0.2343,0.6124
3151649,51,116.2,50.0,105.0,0.6874,0.338,0.6428,-0.6714,-0.0417,0.7399
3151649,52,295.7,75.0,95.0,-0.8703,-0.4191,0.2588,0.2701,0.0333,0.9623
3151649,53,283.8,65.0,100.0,-0.88,-0.2169,0.4226,0.4457,-0.069,0.8925
3151649,54,140.0,30.0,155.0,0.3214,0.383,0.866,-0.9295,0.3022,0.2113
3151649,55,150.0,25.0,120.0,0.2113,0.366,0.9063,-0.8255,-0.4297,0.366
3151649,56,139.4,45.0,155.0,0.4601,0.537,0.7071,-0.8827,0.3627,0.2988
3151649,57,315.9,45.0,110.0,-0.4922,-0.5076,0.7071,0.7081,0.2389,0.6645
3151649,58,132.4,45.0,120.0,0.5226,0.4764,0.7071,-0.7894,-0.043,0.6124
3151649,59,333.7,65.0,135.0,-0.4017,-0.8124,0.4226,0.7663,-0.0455,0.6409
3151649,60,301.3,40.0,110.0,-0.5492,-0.334,0.766,0.7928,0.0818,0.604
3151649,61,157.1,55.0,175.0,0.3185,0.7547,0.5736,-0.9372,0.3413,0.0714
3151649,62,135.8,50.0,95.0,0.5339,0.5494,0.6428,-0.5088,-0.3985,0.7631
3151649,63,315.9,45.0,100.0,-0.4922,-0.5076,0.7071,0.6094,0.379,0.6964
3151649,64,151.0,55.0,175.0,0.3969,0.7166,0.5736,-0.8957,0.439,0.0714
3151649,65,174.7,45.0,165.0,0.0652,0.7041,0.7071,-0.9787,-0.0931,0.183
3151649,66,135.8,50.0,145.0,0.5339,0.5494,0.6428,-0.8444,0.3065,0.4394
3151649,67,140.0,30.0,160.0,0.3214,0.383,0.866,-0.9102,0.3771,0.171
3151649,68,121.3,40.0,100.0,0.5492,0.334,0.766,-0.7348,-0.2436,0.633
3151649,69,118.2,45.0,115.0,0.623,0.3345,0.7071,-0.7645,0.0691,0.6409
3151649,70,309.7,55.0,125.0,-0.6306,-0.5228,0.5736,0.7278,-0.1417,0.671
3151649,71,160.0,30.0,155.0,0.171,0.4698,0.866,-0.9768,-0.034,0.2113
3151649,72,160.0,30.0,175.0,0.171,0.4698,0.866,-0.9619,0.2698,0.0436
3151649,73,125.1,35.0,110.0,0.4691,0.33,0.8192,-0.8264,-0.1631,0.539
3151649,74,310.6,60.0,125.0,-0.6571,-0.5641,0.5,0.6844,-0.1684,0.7094
3151649,75,177.8,35.0,-180.0,0.022,0.5732,0.8192,-0.9993,0.0383,-0.0
3151649,76,304.8,60.0,125.0,-0.7108,-0.4947,0.5,0.6638,-0.2368,0.7094
3151649,77,144.8,40.0,120.0,0.3707,0.5251,0.766,-0.7911,-0.2536,0.5567
3151649,78,147.6,20.0,110.0,0.1833,0.2888,0.9397,-0.7619,-0.5623,0.3214
3151649,79,126.0,25.0,105.0,0.3419,0.2484,0.9063,-0.8604,-0.3052,0.4082
3151649,80,337.1,45.0,115.0,-0.2756,-0.6512,0.7071,0.639,0.4254,0.6409
3151649,81,312.5,50.0,115.0,-0.5644,-0.518,0.6428,0.715,0.0826,0.6943
3151649,82,333.7,65.0,140.0,-0.4017,-0.8124,0.4226,0.8071,-0.096,0.5826
3151649,83,167.6,45.0,165.0,0.1513,0.6907,0.7071,-0.9827,0.0279,0.183
3151649,84,301.8,45.0,105.0,-0.6012,-0.3722,0.7071,0.717,0.1395,0.683
3151649,85,308.8,45.0,95.0,-0.5509,-0.4433,0.7071,0.6034,0.3737,0.7044
3151649,86,135.8,50.0,105.0,0.5339,0.5494,0.6428,-0.6183,-0.2649,0.7399
3151649,87,299.0,60.0,100.0,-0.7572,-0.4203,0.5,0.5148,0.0871,0.8529
3151649,88,175.1,50.0,170.0,0.0656,0.7632,0.6428,-0.9907,-0.0269,0.133
3151649,89,116.3,35.0,110.0,0.514,0.2545,0.8192,-0.8416,-0.035,0.539
3151649,90,140.0,30.0,125.0,0.3214,0.383,0.866,-0.8954,-0.1747,0.4096
3151649,91,168.3,40.0,-180.0,0.1308,0.6293,0.766,-0.9791,0.2035,-0.0
3151649,92,294.9,65.0,95.0,-0.8219,-0.3819,0.4226,0.4185,0.0984,0.9029
3151649,93,129.1,40.0,95.0,0.4986,0.4057,0.766,-0.647,-0.414,0.6403
3151649,94,125.3,45.0,130.0,0.5771,0.4085,0.7071,-0.8135,0.2117,0.5417
3151649,95,317.1,65.0,130.0,-0.6172,-0.6637,0.4226,0.6912,-0.2007,0.6943
3151649,96,100.0,30.0,100.0,0.4924,0.0868,0.866,-0.8701,0.0229,0.4924
3151649,97,142.4,50.0,140.0,0.4678,0.6066,0.6428,-0.8589,0.1406,0.4924
3151649,98,299.5,50.0,120.0,-0.667,-0.3767,0.6428,0.7306,-0.1616,0.6634
3151649,99,182.9,60.0,160.0,-0.0439,0.8649,0.5,-0.9298,-0.2184,0.2962
3151649,100,301.8,45.0,100.0,-0.6012,-0.3722,0.7071,0.6835,0.2189,0.6964
3151649,101,108.3,55.0,95.0,0.7777,0.2573,0.5736,-0.5699,-0.0967,0.816
3151649,102,174.7,45.0,-180.0,0.0652,0.7041,0.7071,-0.9957,0.0923,-0.0
3151649,103,160.4,40.0,150.0,0.2153,0.6057,0.766,-0.9443,-0.0709,0.3214
3151649,104,153.5,45.0,120.0,0.3152,0.633,0.7071,-0.7205,-0.3253,0.6124
3151649,105,150.0,25.0,115.0,0.2113,0.366,0.9063,-0.7767,-0.5,0.383
3151649,106,142.4,50.0,115.0,0.4678,0.6066,0.6428,-0.6904,-0.2033,0.6943
3151649,107,317.6,70.0,95.0,-0.6331,-0.6944,0.342,0.2939,0.1931,0.9361
3151649,108,120.0,30.0,125.0,0.433,0.25,0.866,-0.9012,0.142,0.4096
3151649,109,140.0,30.0,110.0,0.3214,0.383,0.866,-0.7851,-0.4036,0.4698
3151649,110,109.6,50.0,105.0,0.7215,0.2574,0.6428,-0.6718,0.0351,0.7399
3151649,111,120.0,30.0,115.0,0.433,0.25,0.866,-0.891,-0.0264,0.4532
3151649,112,104.1,45.0,95.0,0.6857,0.1725,0.7071,-0.7044,-0.0873,0.7044
3151649,113,120.0,30.0,110.0,0.433,0.25,0.866,-0.8758,-0.1107,0.4698
3151649,114,275.8,60.0,95.0,-0.8616,-0.0876,0.5,0.5044,-0.0363,0.8627
3151649,115,130.0,30.0,95.0,0.383,0.3214,0.866,-0.7169,-0.4878,0.4981
3151649,116,132.7,55.0,125.0,0.6019,0.5556,0.5736,-0.7343,0.1027,0.671
3151649,117,306.0,50.0,115.0,-0.6197,-0.4503,0.6428,0.7197,0.0005,0.6943
3151649,118,328.2,65.0,140.0,-0.4782,-0.7699,0.4226,0.7941,-0.1734,0.5826
3151649,119,118.2,45.0,110.0,0.623,0.3345,0.7071,-0.7472,-0.013,0.6645
3151649,120,333.9,60.0,115.0,-0.3814,-0.7775,0.5,0.579,0.2207,0.7849
3151649,121,339.2,65.0,125.0,-0.3214,-0.8474,0.4226,0.6591,0.1203,0.7424
3151649,122,306.0,75.0,100.0,-0.7815,-0.5678,0.2588,0.3083,0.0093,0.9513
3151649,123,129.1,40.0,100.0,0.4986,0.4057,0.766,-0.6948,-0.3414,0.633
3151649,124,152.6,40.0,145.0,0.2957,0.5707,0.766,-0.9295,-0.0133,0.3687
3151649,125,157.1,55.0,150.0,0.3185,0.7547,0.5736,-0.9094,0.0725,0.4096
3151649,126,297.5,55.0,100.0,-0.7269,-0.3777,0.5736,0.5813,0.1064,0.8067
3151649,127,301.3,40.0,120.0,-0.5492,-0.334,0.766,0.8266,-0.0825,0.5567
3151649,128,169.3,55.0,150.0,0.1518,0.805,0.5736,-0.9042,-0.1214,0.4096
3151649,129,133.2,20.0,110.0,0.2493,0.2341,0.9397,-0.8778,-0.3551,0.3214
3151649,130,121.3,40.0,120.0,0.5492,0.334,0.766,-0.8266,0.0825,0.5567
3151649,131,315.9,45.0,120.0,-0.4922,-0.5076,0.7071,0.7852,0.0916,0.6124
3151649,132,273.5,45.0,95.0,-0.7058,-0.0435,0.7071,0.7084,-0.0436,0.7044
3151649,133,293.5,40.0,100.0,-0.5896,-0.2561,0.766,0.7611,0.1413,0.633
3151649,134,168.3,40.0,155.0,0.1308,0.6293,0.766,-0.9532,-0.1326,0.2717
3151649,135,157.1,55.0,135.0,0.3185,0.7547,0.5736,-0.8092,-0.0987,0.5792
3151649,136,165.5,60.0,145.0,0.2171,0.8384,0.5,-0.8649,-0.0723,0.4967
3151649,137,122.7,50.0,115.0,0.6444,0.4142,0.6428,-0.7186,0.0406,0.6943
3151649,138,175.1,50.0,150.0,0.0656,0.7632,0.6428,-0.8904,-0.2461,0.383
3151649,139,280.6,45.0,110.0,-0.6951,-0.1299,0.7071,0.716,-0.2141,0.6645
3151649,140,98.8,35.0,95.0,0.5669,0.0876,0.8192,-0.8198,-0.0384,0.5714
3151649,141,118.8,20.0,120.0,0.2997,0.1648,0.9397,-0.954,0.0461,0.2962
3151649,142,147.6,20.0,130.0,0.1833,0.2888,0.9397,-0.9284,-0.2634,0.262
3151649,143,299.5,50.0,100.0,-0.667,-0.3767,0.6428,0.6366,0.1601,0.7544
3151649,144,125.3,45.0,110.0,0.5771,0.4085,0.7071,-0.7399,-0.1048,0.6645
3151649,145,125.3,45.0,135.0,0.5771,0.4085,0.7071,-0.8166,0.2883,0.5
3151649,146,130.0,30.0,100.0,0.383,0.3214,0.866,-0.765,-0.4152,0.4924
3151649,147,144.9,55.0,155.0,0.4708,0.6703,0.5736,-0.881,0.3226,0.3462
3151649,148,312.4,70.0,105.0,-0.6944,-0.6331,0.342,0.4185,0.0313,0.9077
3151649,149,167.6,45.0,150.0,0.1513,0.6907,0.7071,-0.9216,-0.1601,0.3536
3151649,150,339.2,65.0,135.0,-0.3214,-0.8474,0.4226,0.7671,0.0287,0.6409
3151649,151,167.6,45.0,-180.0,0.1513,0.6907,0.7071,-0.9768,0.2139,-0.0
3151649,152,175.1,50.0,-180.0,0.0656,0.7632,0.6428,-0.9963,0.0856,-0.0
3151649,153,304.8,60.0,110.0,-0.7108,-0.4947,0.5,0.581,-0.0123,0.8138
3151649,154,306.0,65.0,95.0,-0.7332,-0.5327,0.4226,0.3918,0.177,0.9029
3151649,155,120.0,30.0,95.0,0.433,0.25,0.866,-0.7907,-0.3559,0.4981
3151649,156,155.5,50.0,135.0,0.3182,0.6968,0.6428,-0.832,-0.1197,0.5417
3151649,157,160.6,45.0,145.0,0.235,0.6669,0.7071,-0.9074,-0.1103,0.4056
3151649,158,114.4,55.0,95.0,0.7459,0.3385,0.5736,-0.5563,-0.1567,0.816
3151649,159,162.0,50.0,145.0,0.2367,0.7286,0.6428,-0.893,-0.0975,0.4394
3151649,160,118.8,20.0,110.0,0.2997,0.1648,0.9397,-0.9386,-0.1257,0.3214
3151649,161,296.5,70.0,100.0,-0.8412,-0.4189,0.342,0.3789,-0.0053,0.9254
3151649,162,328.1,60.0,100.0,-0.4581,-0.7349,0.5,0.4078,0.326,0.8529
3151649,163,311.1,75.0,95.0,-0.7274,-0.6355,0.2588,0.2515,0.104,0.9623
3151649,164,322.9,45.0,105.0,-0.4261,-0.5643,0.7071,0.6181,0.3891,0.683
3151649,165,339.2,65.0,130.0,-0.3214,-0.8474,0.4226,0.7158,0.0748,0.6943
3151649,166,137.0,40.0,130.0,0.4387,0.4698,0.766,-0.8703,0.0099,0.4924
3151649,167,301.3,40.0,100.0,-0.5492,-0.334,0.766,0.7348,0.2436,0.633
3151649,168,311.5,65.0,110.0,-0.6784,-0.601,0.4226,0.5241,0.0073,0.8517
3151649,169,171.3,60.0,170.0,0.1311,0.856,0.5,-0.9866,0.0633,0.1504
3151649,170,280.6,45.0,95.0,-0.6951,-0.1299,0.7071,0.7084,0.0438,0.7044
3151649,171,286.4,50.0,115.0,-0.735,-0.2158,0.6428,0.678,-0.2414,0.6943
3151649,172,162.0,65.0,140.0,0.2801,0.8619,0.4226,-0.8125,-0.0216,0.5826
3151649,173,310.6,60.0,115.0,-0.6571,-0.5641,0.5,0.6191,-0.0255,0.7849
3151649,174,306.0,50.0,100.0,-0.6197,-0.4503,0.6428,0.6142,0.2316,0.7544
3151649,175,153.5,45.0,175.0,0.3152,0.633,0.7071,-0.9192,0.3889,0.0616
3151649,176,273.1,55.0,100.0,-0.818,-0.0436,0.5736,0.5733,-0.1433,0.8067
3151649,177,147.6,20.0,120.0,0.1833,0.2888,0.9397,-0.8582,-0.4192,0.2962
3151649,178,328.2,65.0,115.0,-0.4782,-0.7699,0.4226,0.5611,0.1024,0.8214
3151649,179,132.4,45.0,130.0,0.5226,0.4764,0.7071,-0.8333,0.1101,0.5417
3151649,180,126.0,25.0,120.0,0.3419,0.2484,0.9063,-0.9289,-0.0568,0.366
3151649,181,156.5,65.0,-180.0,0.3619,0.8309,0.4226,-0.9168,0.3994,-0.0
3151649,182,155.5,50.0,155.0,0.3182,0.6968,0.6428,-0.9373,0.1294,0.3237
3151649,183,133.9,35.0,140.0,0.4133,0.3977,0.8192,-0.9106,0.1868,0.3687
3151649,184,279.8,50.0,105.0,-0.7548,-0.1306,0.6428,0.6559,-0.1492,0.7399
3151649,185,281.6,60.0,95.0,-0.8483,-0.1743,0.5,0.5054,0.0149,0.8627
3151649,186,328.0,55.0,110.0,-0.4345,-0.6944,0.5736,0.5758,0.2755,0.7698
3151649,187,133.2,20.0,115.0,0.2493,0.2341,0.9397,-0.9101,-0.2749,0.31
3151649,188,135.8,50.0,140.0,0.5339,0.5494,0.6428,-0.8373,0.2376,0.4924
3151649,189,114.0,25.0,95.0,0.3861,0.1719,0.9063,-0.8603,-0.2876,0.421
3151649,190,151.0,55.0,170.0,0.3969,0.7166,0.5736,-0.9097,0.3901,0.1422
3151649,191,301.3,40.0,105.0,-0.5492,-0.334,0.766,0.7667,0.1633,0.6209
3151649,192,126.6,55.0,105.0,0.6575,0.4885,0.5736,-0.5991,-0.1226,0.7912
3151649,193,113.5,40.0,115.0,0.5896,0.2561,0.766,-0.8052,0.111,0.5826
3151649,194,279.8,50.0,100.0,-0.7548,-0.1306,0.6428,0.6534,-0.0632,0.7544
3151649,195,309.7,55.0,130.0,-0.6306,-0.5228,0.5736,0.7485,-0.2144,0.6275
3151649,196,177.1,60.0,175.0,0.0439,0.8649,0.5,-0.9971,0.0069,0.0755
3151649,197,325.6,50.0,105.0,-0.4324,-0.6323,0.6428,0.5641,0.3664,0.7399
3151649,198,148.1,60.0,175.0,0.4581,0.7349,0.5,-0.8685,0.49,0.0755
3151649,199,153.5,45.0,130.0,0.3152,0.633,0.7071,-0.8168,-0.1984,0.5417
3151649,200,169.3,55.0,170.0,0.1518,0.805,0.5736,-0.9862,0.0846,0.1422
3151649,201,279.2,55.0,95.0,-0.8087,-0.1303,0.5736,0.578,0.0048,0.816
3151649,202,132.4,45.0,140.0,0.5226,0.4764,0.7071,-0.852,0.2599,0.4545
3151649,203,176.1,40.0,155.0,0.0439,0.6413,0.766,-0.9263,-0.2611,0.2717
3151649,204,150.0,30.0,150.0,0.25,0.433,0.866,-0.9665,0.058,0.25
3151649,205,297.5,55.0,120.0,-0.7269,-0.3777,0.5736,0.6713,-0.2146,0.7094
3151649,206,322.6,65.0,125.0,-0.5503,-0.7201,0.4226,0.6659,-0.0732,0.7424
3151649,207,177.8,35.0,165.0,0.022,0.5732,0.8192,-0.9733,-0.1749,0.1485
3151649,208,312.4,70.0,115.0,-0.6944,-0.6331,0.342,0.5138,-0.1035,0.8517
3151649,209,309.7,55.0,105.0,-0.6306,-0.5228,0.5736,0.5917,0.1544,0.7912
3151649,210,160.0,30.0,115.0,0.171,0.4698,0.866,-0.6656,-0.593,0.4532
3151649,211,132.7,55.0,130.0,0.6019,0.5556,0.5736,-0.7589,0.1743,0.6275
3151649,212,151.5,35.0,145.0,0.274,0.5039,0.8192,-0.9441,-0.0214,0.329
3151649,213,114.0,25.0,110.0,0.3861,0.1719,0.9063,-0.9171,-0.0339,0.3971
3151649,214,157.1,55.0,140.0,0.3185,0.7547,0.5736,-0.8491,-0.0418,0.5265
3151649,215,177.8,35.0,-175.0,0.022,0.5732,0.8192,-0.9927,0.1095,-0.05
3151649,216,317.1,65.0,100.0,-0.6172,-0.6637,0.4226,0.4106,0.1865,0.8925
3151649,217,160.2,35.0,155.0,0.1939,0.5398,0.8192,-0.97,-0.0195,0.2424
3151649,218,174.7,45.0,150.0,0.0652,0.7041,0.7071,-0.895,-0.2721,0.3536
3151649,219,163.2,55.0,140.0,0.2365,0.7843,0.5736,-0.8399,-0.1318,0.5265
3151649,220,303.6,55.0,115.0,-0.6826,-0.4528,0.5736,0.6668,-0.0648,0.7424
3151649,221,291.4,55.0,105.0,-0.7629,-0.2983,0.5736,0.6102,-0.0393,0.7912
3151649,222,152.6,40.0,100.0,0.2957,0.5707,0.766,-0.5013,-0.5899,0.633
3151649,223,136.5,60.0,125.0,0.5967,0.6277,0.5,-0.6979,0.0983,0.7094
3151649,224,116.2,50.0,115.0,0.6874,0.338,0.6428,-0.7093,0.1222,0.6943
3151649,225,309.1,40.0,100.0,-0.4986,-0.4057,0.766,0.6948,0.3414,0.633
3151649,226,138.8,55.0,115.0,0.5394,0.6165,0.5736,-0.6604,-0.1129,0.7424
3151649,227,165.5,60.0,-175.0,0.2171,0.8384,0.5,-0.9535,0.2919,-0.0755
3151649,228,328.2,65.0,125.0,-0.4782,-0.7699,0.4226,0.6699,-0.0086,0.7424
3151649,229,133.9,35.0,145.0,0.4133,0.3977,0.8192,-0.9066,0.2644,0.329
3151649,230,334.1,55.0,130.0,-0.3582,-0.7367,0.5736,0.7702,0.114,0.6275
3151649,231,142.7,35.0,155.0,0.3477,0.4562,0.8192,-0.9306,0.2741,0.2424
3151649,232,151.0,55.0,130.0,0.3969,0.7166,0.5736,-0.7752,-0.0729,0.6275
3151649,233,155.5,50.0,120.0,0.3182,0.6968,0.6428,-0.6861,-0.2987,0.6634
3151649,234,156.5,65.0,-175.0,0.3619,0.8309,0.4226,-0.8986,0.4316,-0.079
3151649,235,169.0,35.0,145.0,0.1092,0.5631,0.8192,-0.8936,-0.3053,0.329
3151649,236,144.8,40.0,115.0,0.3707,0.5251,0.766,-0.7456,-0.3235,0.5826
3151649,237,293.2,60.0,95.0,-0.7958,-0.3415,0.5,0.4921,0.1163,0.8627
3151649,238,331.7,75.0,140.0,-0.4577,-0.8506,0.2588,0.7534,-0.2165,0.6209
3151649,239,169.0,35.0,150.0,0.1092,0.5631,0.8192,-0.9282,-0.2372,0.2868
3151649,240,142.7,35.0,105.0,0.3477,0.4562,0.8192,-0.6855,-0.4724,0.554
3151649,241,163.2,55.0,155.0,0.2365,0.7843,0.5736,-0.9377,0.0296,0.3462
3151649,242,312.5,50.0,135.0,-0.5644,-0.518,0.6428,0.813,-0.2136,0.5417
3151649,243,294.7,45.0,105.0,-0.6424,-0.2955,0.7071,0.7287,0.0503,0.683
3151649,244,306.0,50.0,130.0,-0.6197,-0.4503,0.6428,0.7762,-0.2306,0.5868
3151649,245,177.1,60.0,-180.0,0.0439,0.8649,0.5,-0.9987,0.0506,-0.0
3151649,246,132.4,45.0,105.0,0.5226,0.4764,0.7071,-0.6791,-0.2689,0.683
3151649,247,280.6,45.0,105.0,-0.6951,-0.1299,0.7071,0.7189,-0.1289,0.683
3151649,248,266.5,45.0,95.0,-0.7058,0.0435,0.7071,0.6977,-0.1304,0.7044
3151649,249,299.5,50.0,110.0,-0.667,-0.3767,0.6428,0.6941,-0.0008,0.7198
3151649,250,328.0,55.0,105.0,-0.4345,-0.6944,0.5736,0.5133,0.3324,0.7912
3151649,251,307.1,70.0,100.0,-0.7499,-0.5663,0.342,0.3734,0.0644,0.9254
3151649,252,153.5,45.0,110.0,0.3152,0.633,0.7071,-0.6023,-0.4424,0.6645
3151649,253,322.3,60.0,110.0,-0.5301,-0.6848,0.5,0.5581,0.1622,0.8138
3151649,254,152.6,40.0,160.0,0.2957,0.5707,0.766,-0.9549,0.1997,0.2198
3151649,255,110.0,30.0,110.0,0.4698,0.171,0.866,-0.8817,0.0431,0.4698
3151649,256,319.1,50.0,125.0,-0.5017,-0.5789,0.6428,0.7783,0.0223,0.6275
3151649,257,151.0,55.0,155.0,0.3969,0.7166,0.5736,-0.9103,0.2271,0.3462
3151649,258,303.6,55.0,105.0,-0.6826,-0.4528,0.5736,0.6048,0.0906,0.7912
3151649,259,129.1,40.0,135.0,0.4986,0.4057,0.766,-0.8664,0.2067,0.4545
3151649,260,142.7,35.0,115.0,0.3477,0.4562,0.8192,-0.7862,-0.3342,0.5198
3151649,261,280.6,70.0,95.0,-0.9237,-0.1727,0.342,0.3509,-0.0231,0.9361
3151649,262,176.1,40.0,-175.0,0.0439,0.6413,0.766,-0.9893,0.1346,-0.056
3151649,263,291.2,70.0,100.0,-0.8762,-0.3395,0.342,0.3768,-0.0402,0.9254
3151649,264,153.5,45.0,170.0,0.3152,0.633,0.7071,-0.9363,0.3291,0.1228
3151649,265,333.9,60.0,125.0,-0.3814,-0.7775,0.5,0.6953,0.1151,0.7094
3151649,266,160.2,35.0,170.0,0.1939,0.5398,0.8192,-0.9749,0.199,0.0996
3151649,267,328.0,55.0,100.0,-0.4345,-0.6944,0.5736,0.4468,0.3867,0.8067
3151649,268,116.3,35.0,95.0,0.514,0.2545,0.8192,-0.77,-0.284,0.5714
3151649,269,334.1,55.0,120.0,-0.3582,-0.7367,0.5736,0.6669,0.2281,0.7094
3151649,270,142.4,50.0,160.0,0.4678,0.6066,0.6428,-0.8784,0.3997,0.262
3151649,271,105.7,40.0,95.0,0.619,0.1734,0.766,-0.7583,-0.122,0.6403
3151649,272,279.2,55.0,105.0,-0.8087,-0.1303,0.5736,0.5881,-0.1674,0.7912
3151649,273,133.9,35.0,115.0,0.4133,0.3977,0.8192,-0.828,-0.2103,0.5198
3151649,274,317.6,70.0,125.0,-0.6331,-0.6944,0.342,0.6126,-0.1794,0.7698
3151649,275,292.9,50.0,110.0,-0.7056,-0.2982,0.6428,0.6895,-0.0799,0.7198
3151649,276,153.9,60.0,175.0,0.3814,0.7775,0.5,-0.9136,0.3996,0.0755
3151649,277,162.0,25.0,155.0,0.1306,0.4019,0.9063,-0.9803,-0.0842,0.1786
3151649,278,167.6,45.0,175.0,0.1513,0.6907,0.7071,-0.9863,0.1529,0.0616
3151649,279,153.5,45.0,135.0,0.3152,0.633,0.7071,-0.8558,-0.1324,0.5
3151649,280,308.8,45.0,130.0,-0.5509,-0.4433,0.7071,0.825,-0.1612,0.5417
3151649,281,299.0,60.0,110.0,-0.7572,-0.4203,0.5,0.5768,-0.071,0.8138
3151649,282,138.0,25.0,105.0,0.2828,0.3141,0.9063,-0.7781,-0.4774,0.4082
3151649,283,126.0,25.0,100.0,0.3419,0.2484,0.9063,-0.8241,-0.3841,0.4162
3151649,284,303.6,55.0,95.0,-0.6826,-0.4528,0.5736,0.5243,0.2432,0.816
